Commodity,Price_Date,Modal_Price_Avg,Modal_Price_Median,Min_Price_Avg,Max_Price_Avg,Markets_Reporting,States_Reporting
Potato,2025-01-05,1802.0551020408163,1225.0,1584.438775510204,1895.5285714285715,490,23
Potato,2025-01-06,2217.6498599439774,1400.0,1937.1316526610644,2308.0,357,18
Potato,2025-02-01,2443.5625,1800.0,2176.9166666666665,2576.8977272727275,528,24
Potato,2025-02-02,2248.1262886597938,1200.0,1967.6030927835052,2339.884020618557,388,18
Potato,2025-02-03,1948.0024630541873,1085.0,1727.6847290640394,2034.9655172413793,406,17
Potato,2025-02-04,1732.0191972076789,1200.0,1537.804537521815,1832.1431064572425,573,25
Potato,2025-02-05,1786.4973544973545,1220.0,1571.8148148148148,1900.0388007054673,567,24
Potato,2025-02-06,1909.060070671378,1252.0,1682.5689045936397,2022.4540636042402,566,23
Potato,2025-03-01,2520.4814814814813,1800.0,2251.6925925925925,2656.5833333333335,540,26
Potato,2025-03-02,1962.5119047619048,1160.0,1729.748299319728,2065.3809523809523,588,23
Potato,2025-03-03,1747.8088737201365,1080.0,1543.6092150170648,1851.9419795221843,586,21
Potato,2025-03-04,1721.506129597198,1200.0,1527.9264448336253,1828.9474605954465,571,25
Potato,2025-03-05,1798.1636029411766,1200.0,1577.6764705882354,1902.3511029411766,544,24
Potato,2025-03-06,1917.8599290780141,1260.0,1678.0691489361702,2036.6489361702127,564,23
Potato,2025-04-01,2522.2970873786408,1800.0,2242.970873786408,2668.493203883495,515,23
Potato,2025-04-02,1929.2662229617304,1150.0,1696.8968386023294,2044.6888519134775,601,25
Potato,2025-04-03,1743.559265442404,1055.0,1539.771285475793,1845.2003338898164,599,26
Potato,2025-04-04,1696.0555555555557,1200.0,1495.4175084175083,1803.7424242424242,594,25
Potato,2025-04-05,1956.1483375959078,1250.0,1709.7289002557545,2041.5959079283887,391,19
Potato,2025-04-06,1921.4665492957747,1280.0,1691.3714788732395,2031.6426056338028,568,25
Potato,2025-05-01,2883.9937304075233,2150.0,2558.087774294671,2992.9780564263324,319,19
Potato,2025-05-02,1912.4092409240925,1132.5,1705.2953795379537,2022.5742574257426,606,23
Potato,2025-05-03,1782.3082191780823,1100.0,1571.849315068493,1888.275684931507,584,25
Potato,2025-05-04,1698.5590828924162,1200.0,1492.6931216931216,1797.1358024691358,567,23
Potato,2025-05-05,1822.0755395683452,1225.0,1602.586330935252,1927.1420863309352,556,23
Potato,2025-05-06,1901.996551724138,1267.5,1683.603448275862,2010.5741379310346,580,25
Potato,2025-06-01,2539.2661596958174,1800.0,2256.2661596958174,2676.560836501901,526,23
Potato,2025-06-02,1939.0230642504118,1160.0,1707.9719934102143,2052.116968698517,607,25
Potato,2025-06-03,1745.1088082901554,1100.0,1557.5993091537132,1840.9550949913644,579,22
Potato,2025-06-04,1848.170792079208,1242.5,1628.2673267326732,1937.5420792079208,404,20
Potato,2025-06-05,1810.7088388214904,1250.0,1598.5441941074523,1929.0381282495666,577,24
Potato,2025-06-06,1970.9363957597172,1286.5,1736.5371024734982,2088.6978798586574,566,25
Potato,2025-07-01,2434.091234347048,1750.0,2170.7298747763866,2572.525939177102,559,26
Potato,2025-07-02,1937.5108877721943,1120.0,1699.7721943048575,2046.499162479062,597,21
Potato,2025-07-03,1751.4120603015076,1100.0,1547.0485762144053,1857.817420435511,597,24
Potato,2025-07-04,1706.38698630137,1200.0,1510.2123287671234,1815.1917808219177,584,23
Potato,2025-07-05,1823.0657439446368,1242.5,1607.0190311418685,1928.1955017301038,578,26
Potato,2025-07-06,2022.0559139784946,1285.0,1770.468817204301,2118.6881720430106,465,22
Potato,2025-08-01,2448.5822550831795,1780.0,2181.9907578558227,2577.3234750462107,541,26
Potato,2025-08-02,1890.4972972972973,1100.0,1640.327927927928,2001.7027027027027,555,24
Potato,2025-08-03,1789.2053742802302,1100.0,1589.2648752399232,1889.2955854126678,521,23
Potato,2025-08-04,1696.3089005235602,1200.0,1500.6247818499128,1807.8795811518326,573,26
Potato,2025-08-05,1810.0611205432938,1250.0,1592.6213921901528,1925.7181663837011,589,25
Potato,2025-08-06,2154.42385786802,1360.0,1879.8248730964467,2244.213197969543,394,20
Potato,2025-09-01,2371.149908592322,1700.0,2107.9798903107862,2499.4789762340038,547,25
Potato,2025-09-02,2047.602380952381,1140.0,1792.654761904762,2136.404761904762,420,20
Potato,2025-09-03,1934.3863080684596,1140.0,1707.4180929095355,2019.9511002444988,409,17
Potato,2025-09-04,1723.4584837545126,1200.0,1533.120938628159,1828.3249097472924,554,24
Potato,2025-09-05,1851.7477954144622,1240.0,1627.3403880070546,1965.8342151675486,567,23
Potato,2025-09-06,1947.8623188405797,1300.0,1719.5652173913043,2064.8514492753625,552,22
Potato,2025-10-01,2385.2539964476023,1650.0,2120.6252220248666,2519.309058614565,563,26
Potato,2025-10-02,1913.115120274914,1100.0,1693.8264604810997,2014.1924398625429,582,24
Potato,2025-10-03,1750.6110183639398,1100.0,1561.178631051753,1852.499165275459,599,21
Potato,2025-10-04,1718.8171641791046,1200.0,1509.1828358208954,1818.027985074627,536,25
Potato,2025-10-05,1345.5382436260622,1150.0,1205.3767705382436,1476.7507082152974,353,20
Potato,2025-10-06,1433.2167042889391,1225.0,1290.96388261851,1571.176072234763,443,23
Potato,2025-11-01,2373.1686746987953,1600.0,2108.483935742972,2499.6827309236946,498,24
Potato,2025-11-02,1905.365896980462,1100.0,1693.1616341030197,2003.5861456483126,563,24
Potato,2025-11-03,1736.8644939965695,1115.0,1546.607204116638,1851.3567753001714,583,22
Potato,2025-11-04,1717.9460431654677,1200.0,1514.5359712230215,1820.5269784172663,556,23
Potato,2025-11-05,2149.4447674418607,1375.0,1890.4651162790697,2229.8401162790697,344,17
Potato,2025-11-06,2203.7898734177215,1400.0,1930.939240506329,2305.313924050633,395,22
Potato,2025-12-01,2499.952879581152,1700.0,2214.7251308900522,2605.8769633507854,382,18
Potato,2025-12-02,1988.5813084112149,1100.0,1754.4355140186915,2086.285981308411,535,24
Potato,2025-12-03,1838.3379790940767,1140.0,1572.6533101045295,1944.3937282229965,574,25
Potato,2025-12-04,1769.594017094017,1200.0,1558.5555555555557,1873.5042735042734,468,21
Potato,2025-12-05,1896.112,1250.0,1665.674,2001.598,500,23
Rice,2025-01-05,3463.5344827586205,3300.0,3368.8362068965516,3550.2155172413795,116,9
Rice,2025-01-06,3518.7714285714287,3380.0,3418.657142857143,3620.9142857142856,70,7
Rice,2025-02-05,3582.9605263157896,3315.0,3429.0526315789475,3723.1381578947367,152,12
Rice,2025-02-06,3469.714285714286,3350.0,3327.6714285714284,3619.9857142857145,140,10
Rice,2025-03-05,3540.4263565891474,3310.0,3386.860465116279,3699.077519379845,129,10
Rice,2025-03-06,3513.3643410852715,3335.0,3361.15503875969,3649.720930232558,129,11
Rice,2025-04-05,3602.109375,3400.0,3537.1875,3674.6875,64,4
Rice,2025-04-06,3517.94964028777,3350.0,3382.028776978417,3668.6258992805756,139,11
Rice,2025-05-05,3597.068493150685,3312.5,3454.821917808219,3736.390410958904,146,11
Rice,2025-05-06,3579.4779411764707,3350.0,3421.279411764706,3731.2426470588234,136,12
Rice,2025-06-04,3687.0845070422533,3400.0,3603.6901408450703,3774.549295774648,71,6
Rice,2025-06-05,3573.9285714285716,3322.5,3438.1428571428573,3715.1785714285716,140,11
Rice,2025-06-06,3663.1575342465753,3350.0,3467.7123287671234,3899.972602739726,146,13
Rice,2025-07-04,3661.673469387755,3290.0,3471.21768707483,3811.21768707483,147,12
Rice,2025-07-05,3559.793103448276,3320.0,3403.558620689655,3702.4827586206898,145,12
Rice,2025-08-04,3562.1071428571427,3282.5,3423.0714285714284,3709.0,140,12
Rice,2025-08-05,3561.1071428571427,3320.0,3414.9714285714285,3712.5285714285715,140,12
Rice,2025-09-04,3558.6434108527133,3300.0,3429.906976744186,3693.1627906976746,129,12
Rice,2025-09-05,3588.900709219858,3320.0,3450.886524822695,3739.0354609929077,141,12
Rice,2025-10-04,3666.126126126126,3325.0,3545.045045045045,3769.711711711712,111,11
Rice,2025-10-05,3594.5862068965516,3360.0,3454.183908045977,3727.0,87,7
Rice,2025-11-04,3651.056338028169,3305.0,3483.8028169014083,3770.894366197183,142,13
Rice,2025-11-05,3543.769230769231,3375.0,3460.269230769231,3627.326923076923,52,7
Rice,2025-12-04,3675.6875,3400.0,3561.65,3815.8125,80,5
Rice,2025-12-05,3602.2890625,3327.5,3469.6328125,3719.625,128,11
Tomato,2023-01-07,5848.100558659218,5000.0,5218.402234636871,6412.72625698324,358,19
Tomato,2023-01-08,8612.527607361963,8000.0,7328.312883435583,9684.018404907976,163,15
Tomato,2023-01-09,2780.8823529411766,2775.0,2512.0588235294117,3093.3823529411766,68,16
Tomato,2023-01-10,1610.148148148148,1200.0,1473.148148148148,1742.7777777777778,27,8
Tomato,2023-01-11,1978.3870967741937,1640.0,1810.032258064516,2148.3225806451615,62,17
Tomato,2023-02-07,5713.291828793775,5500.0,5099.906614785992,6317.972762645914,257,16
Tomato,2023-02-08,8291.453416149068,7900.0,6999.4409937888195,9372.57142857143,161,14
Tomato,2023-02-09,2662.6315789473683,2690.0,2340.7368421052633,2952.4210526315787,76,18
Tomato,2023-02-10,1409.5555555555557,1285.0,1258.5185185185185,1531.2962962962963,54,13
Tomato,2023-02-11,1905.084745762712,1625.0,1715.6949152542372,2091.35593220339,59,12
Tomato,2023-03-07,6011.646907216495,5750.0,5358.76030927835,6751.069587628866,388,21
Tomato,2023-03-08,8018.472049689441,7825.0,6673.571428571428,9236.136645962733,161,16
Tomato,2023-03-09,2507.222222222222,2570.0,2216.9444444444443,2809.4444444444443,36,11
Tomato,2023-03-10,1418.3648648648648,1265.0,1226.6216216216217,1594.7972972972973,74,16
Tomato,2023-03-11,1965.6103896103896,1700.0,1746.8181818181818,2149.6753246753246,77,18
Tomato,2023-04-07,6395.4517766497465,6000.0,5664.870558375635,7049.428934010152,394,21
Tomato,2023-04-08,7981.529411764706,8000.0,6759.901960784314,9041.699346405228,153,18
Tomato,2023-04-09,2830.53125,2570.0,2596.875,3074.921875,64,18
Tomato,2023-04-10,1427.6153846153845,1210.0,1263.7692307692307,1580.3076923076924,65,14
Tomato,2023-04-11,1947.3466666666666,1700.0,1698.9866666666667,2146.653333333333,75,17
Tomato,2023-05-07,6406.377604166667,6050.0,5700.838541666667,7084.578125,384,20
Tomato,2023-05-08,8501.134228187919,8000.0,7236.872483221477,9477.912751677852,149,15
Tomato,2023-05-09,2383.75,2450.0,2111.25,2610.0833333333335,60,14
Tomato,2023-05-10,1715.5263157894738,1302.5,1546.4473684210527,1837.8947368421052,76,16
Tomato,2023-05-11,1918.28125,1780.0,1724.375,2091.5625,32,8
Tomato,2023-06-06,1620.9298245614036,1053.0,1425.2105263157894,1793.3640350877192,456,24
Tomato,2023-06-07,6547.901515151515,6337.5,5842.063131313132,7234.694444444444,396,21
Tomato,2023-06-08,7705.422680412371,8000.0,6116.783505154639,8767.092783505155,97,13
Tomato,2023-06-09,2392.867924528302,2400.0,2168.7735849056603,2632.9622641509436,53,13
Tomato,2023-06-10,1453.142857142857,1210.0,1290.3246753246754,1629.3506493506493,77,15
Tomato,2023-06-11,2073.714285714286,1785.0,1894.6571428571428,2281.8571428571427,70,15
Tomato,2023-07-06,1571.5088495575221,1064.5,1385.774336283186,1755.154867256637,452,23
Tomato,2023-07-07,6402.178977272727,6425.0,5741.815340909091,7052.315340909091,352,20
Tomato,2023-07-08,8617.454545454546,8525.0,7649.727272727273,9525.181818181818,22,11
Tomato,2023-07-09,2519.0508474576272,2250.0,2293.4745762711864,2716.4745762711864,59,16
Tomato,2023-07-10,1484.144927536232,1315.0,1312.8260869565217,1649.855072463768,69,14
Tomato,2023-08-06,1583.9144736842106,1050.0,1398.767543859649,1749.3026315789473,456,23
Tomato,2023-08-07,6559.730158730159,6540.0,5851.885714285714,7212.961904761904,315,20
Tomato,2023-08-08,7915.48,8900.0,7024.0,8630.0,25,10
Tomato,2023-08-09,2115.8607594936707,2140.0,1891.0379746835442,2308.1645569620255,79,17
Tomato,2023-08-10,1500.673076923077,1257.5,1365.7692307692307,1649.326923076923,52,13
Tomato,2023-09-06,1586.7433035714287,1095.0,1410.607142857143,1777.9308035714287,448,23
Tomato,2023-09-07,6694.152838427947,6667.0,5963.10480349345,7380.8340611353715,229,14
Tomato,2023-09-08,8724.526315789473,8900.0,8116.315789473684,9411.578947368422,19,10
Tomato,2023-09-09,1935.4464285714287,1950.0,1758.6607142857142,2112.8571428571427,56,12
Tomato,2023-09-10,1441.5753424657535,1200.0,1276.5068493150684,1605.5479452054794,73,16
Tomato,2023-10-06,1535.9752475247524,1100.0,1340.618811881188,1758.2673267326732,404,22
Tomato,2023-10-07,7192.6551724137935,6950.0,6438.126436781609,7881.109195402299,348,19
Tomato,2023-10-08,8158.060606060606,8160.0,7268.969696969697,8997.818181818182,33,12
Tomato,2023-10-09,2052.0,1900.0,1801.9555555555555,2296.6222222222223,45,13
Tomato,2023-10-10,1377.467741935484,1200.0,1196.532258064516,1511.4516129032259,62,15
Tomato,2023-11-06,1611.7260273972602,1150.0,1393.6609589041095,1805.2979452054794,292,17
Tomato,2023-11-07,7504.607902735563,7060.0,6757.246200607903,8145.699088145897,329,19
Tomato,2023-11-08,7531.921052631579,7400.0,6743.684210526316,8280.131578947368,38,13
Tomato,2023-11-09,2194.818181818182,1800.0,1988.4415584415585,2396.6233766233768,77,18
Tomato,2023-11-10,1498.3239436619717,1280.0,1320.0704225352113,1687.4647887323943,71,16
Tomato,2023-12-06,1755.886462882096,1200.0,1555.938864628821,1958.9650655021835,458,21
Tomato,2023-12-07,7505.94674556213,7150.0,6736.41124260355,8284.576923076924,338,18
Tomato,2023-12-08,6781.410256410257,6800.0,6176.923076923077,7210.25641025641,39,12
Tomato,2023-12-09,1962.65625,1800.0,1749.921875,2150.0,64,16
Tomato,2023-12-10,1620.3714285714286,1300.0,1425.9285714285713,1805.4285714285713,70,17
Wheat,2023-01-07,2290.793147208122,2235.0,2166.032994923858,2404.5,394,13
Wheat,2023-01-08,2367.207459207459,2310.0,2247.086247086247,2497.4289044289044,429,13
Wheat,2023-01-09,2402.357819905213,2350.0,2301.7511848341233,2509.9170616113743,422,12
Wheat,2023-01-10,2347.34375,2325.0,2285.625,2385.375,96,7
Wheat,2023-01-11,2550.1594594594594,2500.0,2404.5459459459457,2697.8324324324326,370,10
Wheat,2023-01-12,2559.067055393586,2500.0,2425.291545189504,2690.32944606414,343,12
Wheat,2023-02-07,2256.1019108280257,2200.0,2168.770700636943,2309.2866242038217,157,8
Wheat,2023-02-08,2384.108597285068,2320.0,2259.190045248869,2508.004524886878,442,12
Wheat,2023-02-09,2387.9064935064935,2350.0,2286.392207792208,2485.4103896103898,385,11
Wheat,2023-02-10,2388.8676470588234,2350.0,2304.705882352941,2462.4313725490197,204,8
Wheat,2023-02-11,2572.0496083550916,2502.0,2430.248041775457,2726.845953002611,383,14
Wheat,2023-02-12,2551.885714285714,2500.0,2422.177777777778,2686.019047619048,315,12
Wheat,2023-03-07,2279.1942446043167,2230.0,2160.863309352518,2391.664268585132,417,14
Wheat,2023-03-08,2397.5124378109454,2330.0,2270.360696517413,2522.039800995025,402,11
Wheat,2023-03-09,2371.8076923076924,2312.5,2289.9076923076923,2423.5692307692307,130,7
Wheat,2023-03-10,2453.598540145985,2395.0,2319.9002433090022,2615.296836982968,411,13
Wheat,2023-03-11,2551.7512195121953,2500.0,2406.2390243902437,2706.878048780488,410,11
Wheat,2023-03-12,2462.294117647059,2450.0,2385.529411764706,2526.0392156862745,102,8
Wheat,2023-04-07,2287.626931567329,2230.0,2161.5474613686533,2424.2097130242823,453,12
Wheat,2023-04-08,2404.782082324455,2325.0,2288.271186440678,2516.2760290556903,413,12
Wheat,2023-04-09,2395.805194805195,2330.0,2287.8506493506493,2477.655844155844,308,12
Wheat,2023-04-10,2440.7374701670647,2370.0,2317.291169451074,2574.99522673031,419,12
Wheat,2023-04-11,2548.9974025974025,2500.0,2405.903896103896,2686.5194805194806,385,12
Wheat,2023-04-12,2594.8743315508023,2520.0,2445.8770053475937,2726.6737967914437,374,12
Wheat,2023-05-07,2277.7336244541484,2230.0,2162.9694323144104,2403.185589519651,458,11
Wheat,2023-05-08,2374.1162162162163,2310.0,2270.0027027027027,2484.5891891891893,370,12
Wheat,2023-05-09,2408.0257234726687,2340.0,2310.331189710611,2494.2218649517686,311,12
Wheat,2023-05-10,2453.6893203883496,2380.0,2315.483009708738,2587.5461165048546,412,13
Wheat,2023-05-11,2456.028846153846,2437.5,2390.0673076923076,2525.855769230769,104,6
Wheat,2023-05-12,2579.8300835654595,2520.0,2449.626740947075,2719.459610027855,359,13
Wheat,2023-06-06,2289.352813852814,2250.0,2154.8896103896104,2435.7272727272725,462,14
Wheat,2023-06-07,2297.65668202765,2250.0,2177.311059907834,2420.3986175115206,434,12
Wheat,2023-06-08,2306.098484848485,2280.0,2221.962121212121,2334.8030303030305,132,8
Wheat,2023-06-09,2406.0476190476193,2330.0,2309.095238095238,2494.3290043290044,231,12
Wheat,2023-06-10,2444.5,2375.0,2315.631455399061,2587.870892018779,426,12
Wheat,2023-06-11,2568.9520202020203,2500.0,2417.800505050505,2718.1111111111113,396,12
Wheat,2023-06-12,2577.632681564246,2524.5,2430.3016759776538,2725.4972067039107,358,11
Wheat,2023-07-06,2298.0907127429805,2248.0,2160.7105831533477,2485.0583153347734,463,11
Wheat,2023-07-07,2290.4688221709007,2241.0,2168.8637413394918,2424.4087759815243,433,12
Wheat,2023-07-08,2397.220930232558,2325.0,2275.5116279069766,2523.5837209302326,430,11
Wheat,2023-07-09,2364.223404255319,2320.0,2285.159574468085,2400.196808510638,188,10
Wheat,2023-07-10,2464.8091603053435,2370.0,2338.758269720102,2594.201017811705,393,12
Wheat,2023-07-11,2577.979797979798,2502.5,2423.2954545454545,2743.7146464646466,396,11
Wheat,2023-07-12,2566.117333333333,2510.0,2425.0453333333335,2726.538666666667,375,13
Wheat,2023-08-06,2296.974082073434,2245.0,2168.619870410367,2426.622030237581,463,13
Wheat,2023-08-07,2267.183486238532,2225.0,2147.5626911314985,2374.336391437309,327,12
Wheat,2023-08-08,2404.94,2350.0,2280.88,2531.1066666666666,450,11
Wheat,2023-08-09,2384.057142857143,2330.0,2289.063492063492,2461.1079365079363,315,14
Wheat,2023-08-10,2373.4083333333333,2330.0,2290.116666666667,2415.9583333333335,120,9
Wheat,2023-08-11,2587.6803278688526,2500.0,2447.8306010928964,2739.4180327868853,366,12
Wheat,2023-08-12,2561.3205128205127,2510.0,2425.646153846154,2684.174358974359,390,13
Wheat,2023-09-06,2295.2415349887133,2250.0,2162.4762979683974,2430.2821670428893,443,12
Wheat,2023-09-07,2234.248275862069,2200.0,2147.7655172413793,2288.2413793103447,145,9
Wheat,2023-09-08,2395.6178489702515,2350.0,2276.183066361556,2515.0640732265447,437,11
Wheat,2023-09-09,2378.9888475836433,2325.0,2285.524163568773,2470.624535315985,269,13
Wheat,2023-09-10,2460.8618266978924,2381.0,2321.4262295081967,2609.2903981264635,427,13
Wheat,2023-09-11,2541.7815384615383,2480.0,2416.2276923076925,2685.2246153846154,325,13
Wheat,2023-09-12,2562.2030651340997,2505.0,2428.0038314176245,2692.467432950192,261,12
Wheat,2023-10-06,2278.4089709762534,2235.0,2158.802110817942,2391.6543535620053,379,13
Wheat,2023-10-07,2295.043668122271,2246.5,2164.589519650655,2421.1593886462883,458,12
Wheat,2023-10-08,2406.5368663594472,2347.0,2290.1705069124423,2524.0806451612902,434,12
Wheat,2023-10-09,2330.376,2320.0,2257.288,2397.576,125,8
Wheat,2023-10-10,2451.1428571428573,2380.0,2318.6174334140437,2587.7845036319613,413,13
Wheat,2023-10-11,2534.6698564593303,2465.0,2433.0095693779904,2640.7416267942585,209,13
Wheat,2023-10-12,2483.86,2450.0,2407.69,2540.07,100,8
Wheat,2023-11-06,2245.502923976608,2230.0,2154.2280701754385,2308.0233918128656,171,8
Wheat,2023-11-07,2293.895089285714,2230.0,2170.7321428571427,2414.245535714286,448,13
Wheat,2023-11-08,2390.92600896861,2325.0,2271.067264573991,2518.091928251121,446,12
Wheat,2023-11-09,2412.9691011235955,2340.5,2298.637640449438,2495.887640449438,356,13
Wheat,2023-11-10,2451.539024390244,2383.0,2328.4146341463415,2592.2731707317075,410,12
Wheat,2023-11-11,2576.0515463917527,2495.0,2469.659793814433,2674.175257731959,97,11
Wheat,2023-11-12,2553.1022727272725,2500.0,2412.536931818182,2689.1022727272725,352,11
Wheat,2023-12-06,2297.12215320911,2244.0,2164.0207039337474,2436.432712215321,483,12
Wheat,2023-12-07,2306.77397260274,2240.0,2192.3538812785387,2429.1438356164385,438,11
Wheat,2023-12-08,2367.2408536585367,2300.0,2261.4664634146343,2479.253048780488,328,12
Wheat,2023-12-09,2424.4698795180725,2340.0,2311.3042168674697,2523.4698795180725,332,11
Wheat,2023-12-10,2469.061425061425,2396.0,2338.8697788697787,2616.786240786241,407,14
Wheat,2023-12-11,2561.8214285714284,2507.5,2470.8214285714284,2648.25,28,5
Wheat,2023-12-12,2526.3323353293413,2490.0,2406.6616766467064,2648.2664670658683,334,12
Wheat,2024-01-01,2519.973076923077,2480.0,2411.0730769230768,2661.2153846153847,260,11
Wheat,2024-01-02,2533.6870967741934,2510.0,2413.31935483871,2689.809677419355,310,13
Wheat,2024-02-01,2524.2569169960475,2490.0,2408.0513833992095,2668.8260869565215,253,10
Wheat,2024-02-02,2529.5124223602484,2500.0,2393.0341614906833,2685.894409937888,322,12
Wheat,2024-03-01,2511.591603053435,2480.0,2402.263358778626,2644.3969465648856,262,11
Wheat,2024-03-02,2539.5033444816054,2505.0,2421.9096989966556,2686.448160535117,299,12
Wheat,2024-04-01,2522.598662207358,2500.0,2407.391304347826,2674.016722408027,299,11
Wheat,2024-04-02,2466.675675675676,2472.5,2408.0810810810813,2521.2297297297296,74,7
Wheat,2024-05-01,2531.066225165563,2500.0,2404.5794701986756,2671.1953642384105,302,13
Wheat,2024-05-02,2508.2763157894738,2500.0,2387.6776315789475,2685.0197368421054,304,12
Wheat,2024-06-01,2530.769230769231,2500.0,2409.451048951049,2667.2727272727275,286,12
Wheat,2024-06-02,2505.038338658147,2480.0,2394.0095846645368,2674.415335463259,313,11
Wheat,2024-07-01,2465.2328767123286,2480.0,2399.3835616438355,2527.178082191781,73,8
Wheat,2024-08-01,2541.54375,2500.0,2425.878125,2680.134375,320,12
Wheat,2024-09-01,2550.79,2510.0,2428.0433333333335,2710.12,300,11
Wheat,2024-10-01,2557.4117647058824,2515.0,2448.107843137255,2700.6895424836603,306,11
Wheat,2024-11-01,2560.1546391752577,2520.0,2449.573883161512,2687.4295532646047,291,13
Wheat,2024-12-01,2560.9840255591052,2525.0,2449.0,2731.5623003194887,313,10
